Unique,Parcel_ID,Land_Use,Property_Address,Property_City,Sale_Date,Sale_Price,Sold_As_Vacant,Multiple_Parcels_Involved_in_Sale,Acreage,Tax_District,Neighborhood,Land_Value,Building_Value,Total_Value,Finished_Area,Foundation_Type,Year_Built,Exterior_Wall,Grade,Bedrooms,Full_Bath,Half_Bath
45302,050 02 0 039.00,DUPLEX,3633  WILLOW CREEK CT,NASHVILLE,2016-03-01,101850,f,f,0.2,GENERAL SERVICES DISTRICT,4831,12000,41900,53900,1566,CRAWL,1985,BRICK,C,4,2,0
45303,050 02 0 061.00,ZERO LOT LINE,3533  BROOKWAY DR,NASHVILLE,2016-03-01,115000,f,t,0.1,GENERAL SERVICES DISTRICT,4831,8000,37400,45400,1075,CRAWL,1987,BRICK,C,3,2,0
45304,050 02 0 085.00,ZERO LOT LINE,3535  BROOKWAY DR,NASHVILLE,2016-03-01,115000,f,t,0.11,GENERAL SERVICES DISTRICT,4831,8000,37400,45400,1075,CRAWL,1987,BRICK,C,3,2,0
45305,050 04 0 019.00,SINGLE FAMILY,1125  DUE WEST AVE N,MADISON,2016-03-11,72000,f,t,0.75,GENERAL SERVICES DISTRICT,6932,21000,58000,79000,1424,PT BSMT,1945,FRAME,D,3,1,0
45308,050 14 0 171.00,SINGLE FAMILY,3212  LESWOOD LN,NASHVILLE,2016-03-16,90000,f,f,0.25,URBAN SERVICES DISTRICT,4827,20000,80600,104100,1800,FULL BSMT,1962,BRICK,C,3,1,1
45309,060 02 0 023.00,SINGLE FAMILY,3103  BRICK CHURCH PIKE,NASHVILLE,2016-03-22,147000,f,f,0.22,URBAN SERVICES DISTRICT,4827,20000,70000,90000,1424,CRAWL,1961,BRICK,C,3,1,1
45310,060 02 0 233.00,SINGLE FAMILY,3073  RICHMOND HILL DR,NASHVILLE,2016-03-02,130000,f,f,0.22,URBAN SERVICES DISTRICT,4827,20000,95700,115700,2524,SLAB,1961,BRICK,C,3,2,0
45311,060 03 0 025.00,SINGLE FAMILY,3125  BRICKDALE LN,NASHVILLE,2016-03-31,165000,f,f,0.21,URBAN SERVICES DISTRICT,4827,20000,65000,85000,1450,CRAWL,1960,BRICK,C,3,1,0
45312,026 02 0 016.00,SINGLE FAMILY,515  HANOVER CT,GOODLETTSVILLE,2016-03-04,194500,f,f,0.18,CITY OF GOODLETTSVILLE,9328,26000,137400,163400,2254,CRAWL,1991,FRAME,C,3,3,0
45314,026 07 0 106.00,SINGLE FAMILY,101  BRENTON CT,GOODLETTSVILLE,2016-03-18,130000,f,f,0.13,CITY OF GOODLETTSVILLE,9328,26000,102400,128400,1317,CRAWL,1988,BRICK,C,3,2,0
45315,033 08 0 008.00,SINGLE FAMILY,106  HARDAWAY DR,GOODLETTSVILLE,2016-03-24,145000,f,f,0.52,CITY OF GOODLETTSVILLE,9327,25000,70200,95200,1050,FULL BSMT,1967,BRICK,C,3,1,0
45316,033 08 0 025.00,SINGLE FAMILY,419  GATES RD,GOODLETTSVILLE,2016-03-03,171500,f,f,0.32,CITY OF GOODLETTSVILLE,9327,25000,83900,108900,1794,FULL BSMT,1964,BRICK,C,3,1,1
45317,033 08 0 115.00,SINGLE FAMILY,340  JANETTE AVE,GOODLETTSVILLE,2016-03-14,115000,f,f,0.3,CITY OF GOODLETTSVILLE,9327,25000,63400,91200,1100,CRAWL,1970,BRICK,C,3,1,0
45318,033 15 0 011.00,SINGLE FAMILY,717  HAMBLEN DR,MADISON,2016-03-17,174900,f,f,0.98,GENERAL SERVICES DISTRICT,6929,25200,122300,147500,1550,CRAWL,1959,BRICK,C,3,1,0
45319,033 16 0 153.00,SINGLE FAMILY,305  SLAYTON DR,MADISON,2016-03-24,164900,f,f,0.31,GENERAL SERVICES DISTRICT,6929,24500,89500,114000,1571,CRAWL,1979,FRAME,C,3,2,0
45320,033 16 0 208.00,ZERO LOT LINE,235  MACFIE DR,MADISON,2016-03-09,93000,f,f,0.12,GENERAL SERVICES DISTRICT,6929,17200,75100,92300,1372,CRAWL,1984,BRICK/FRAME,C,2,2,1
45321,034 03 0 123.00,ZERO LOT LINE,115  OAK PARK LN,MADISON,2016-03-17,151000,f,f,0.49,GENERAL SERVICES DISTRICT,6834,15000,87800,102800,1582.75,SLAB,1986,BRICK/FRAME,C,3,2,0
45324,034 05 0 055.00,SINGLE FAMILY,315  GOLDIE DR,GOODLETTSVILLE,2016-03-04,135000,f,f,0.48,CITY OF GOODLETTSVILLE,9327,25300,83500,110400,1575,CRAWL,1963,BRICK,C,3,1,0
45338,042 12 0 081.00,DUPLEX,411  WILLIAMS AVE,MADISON,2016-03-23,127000,f,f,0.32,GENERAL SERVICES DISTRICT,6928,24000,99300,123300,2184,CRAWL,1983,BRICK/FRAME,C,6,4,0
45340,043 02 0 027.00,SINGLE FAMILY,955  SNOW AVE,MADISON,2016-03-30,182400,f,f,0.67,GENERAL SERVICES DISTRICT,6950,22300,86400,108700,1333,CRAWL,1962,BRICK,C,3,1,1
45342,043 07 0 021.00,SINGLE FAMILY,304 B MCARTHUR DR,MADISON,2016-03-18,135000,f,f,0.17,GENERAL SERVICES DISTRICT,6950,17000,78300,95300,1120,CRAWL,1963,BRICK,C,2,1,0
45343,043 07 0 125.00,ZERO LOT LINE,925  ANDERSON LN,MADISON,2016-03-25,60000,f,f,0.13,GENERAL SERVICES DISTRICT,6950,9000,42300,51300,774,CRAWL,1984,BRICK,C,2,1,0
45344,043 07 0 130.00,ZERO LOT LINE,927  ANDERSON LN,MADISON,2016-03-25,60000,f,f,0.12,GENERAL SERVICES DISTRICT,6950,9000,44600,53600,743,CRAWL,1984,BRICK,C,2,1,0
45345,043 09 0 049.00,SINGLE FAMILY,242  WILEY ST,MADISON,2016-03-17,77000,f,f,0.31,GENERAL SERVICES DISTRICT,6950,23600,67000,90600,1012,CRAWL,1948,FRAME,C,3,1,0
45347,043 09 0 344.00,SINGLE FAMILY,508  DUPONT AVE,MADISON,2016-03-04,149943,f,f,0.25,GENERAL SERVICES DISTRICT,6950,18000,91900,112100,1656,CRAWL,1920,FRAME,C,4,2,0
45349,043 13 0 308.00,SINGLE FAMILY,224  HICKORY ST,MADISON,2016-03-31,155000,f,f,0.16,GENERAL SERVICES DISTRICT,6927,16000,65900,81900,1008,CRAWL,1940,FRAME,C,2,1,0
45351,043 14 0 184.00,SINGLE FAMILY,245 B LANIER DR,MADISON,2016-03-07,70000,f,f,0.34,GENERAL SERVICES DISTRICT,6927,16000,45300,61300,834,CRAWL,1955,BRICK,C,2,1,0
45355,043 15 0 050.00,SINGLE FAMILY,117  RANDY RD,MADISON,2016-03-25,146000,f,f,0.92,GENERAL SERVICES DISTRICT,6927,29000,60500,91000,1086,CRAWL,1955,FRAME,C,2,1,0
45356,051 03 0 073.00,SINGLE FAMILY,420  CHADWELL DR,MADISON,2016-03-08,55000,f,f,0.5,GENERAL SERVICES DISTRICT,6928,24000,60900,84900,850,CRAWL,1950,BRICK,C,2,1,0
45361,052 02 0 069.00,SINGLE FAMILY,713  CARMEL AVE,MADISON,2016-03-10,171250,f,f,0.25,GENERAL SERVICES DISTRICT,6927,16000,115300,136900,1175,CRAWL,1952,BRICK,C,2,2,0
45362,052 02 0 119.00,SINGLE FAMILY,621  CHERYL AVE,MADISON,2016-03-31,75000,f,f,0.17,GENERAL SERVICES DISTRICT,6927,16000,45600,61600,768,CRAWL,1948,FRAME,C,2,1,0
45363,052 02 0 149.00,SINGLE FAMILY,725  BLACKSTONE AVE,MADISON,2016-03-09,95000,f,f,0.25,GENERAL SERVICES DISTRICT,6927,16000,53900,71600,912,CRAWL,1948,FRAME,C,2,1,0
45364,052 02 0 149.00,SINGLE FAMILY,725  BLACKSTONE AVE,MADISON,2016-03-29,100000,f,f,0.25,GENERAL SERVICES DISTRICT,6927,16000,53900,71600,912,CRAWL,1948,FRAME,C,2,1,0
45367,052 05 0 075.00,SINGLE FAMILY,432  EMMITT AVE,MADISON,2016-03-14,71000,f,f,0.22,GENERAL SERVICES DISTRICT,6927,16000,89500,106900,1204,CRAWL,1945,FRAME,C,3,2,0
45370,052 16 0 105.00,SINGLE FAMILY,1320  NEELYS BEND RD,MADISON,2016-03-31,69500,f,f,0.99,GENERAL SERVICES DISTRICT,6926,27500,125800,154300,1901,CRAWL,1957,BRICK,C,3,1,0
45371,053 05 0 023.00,SINGLE FAMILY,1277  CHEYENNE BLVD,MADISON,2016-03-11,164000,f,f,0.4,GENERAL SERVICES DISTRICT,6926,27000,100500,127500,1434,CRAWL,1974,BRICK,C,3,2,0
45374,060 07 0 061.00,SINGLE FAMILY,3005  STANWYCK DR,NASHVILLE,2016-03-03,209000,f,f,0.6,URBAN SERVICES DISTRICT,4829,27600,116600,144200,1507,CRAWL,1957,BRICK,C,3,2,0
45375,060 08 0 047.00,SINGLE FAMILY,3043  HILLSIDE RD,NASHVILLE,2016-03-10,135000,f,f,1.61,URBAN SERVICES DISTRICT,4830,23400,63800,87200,1680,CRAWL,1999,FRAME,E,3,2,0
45376,060 12 0 138.00,SINGLE FAMILY,2903  JONES AVE,NASHVILLE,2016-03-23,169950,f,f,0.41,URBAN SERVICES DISTRICT,4832,18000,42700,60700,950,CRAWL,1961,BRICK,C,3,1,0
45377,060 16 0 068.00,SINGLE FAMILY,2816  BRUNSWICK DR,NASHVILLE,2016-03-28,45000,f,f,0.85,URBAN SERVICES DISTRICT,4832,20000,20400,40400,822,CRAWL,1950,FRAME,D,3,1,0
45378,061 02 0 053.00,SINGLE FAMILY,586  JOYCE LN,NASHVILLE,2016-03-11,227000,f,f,1.03,URBAN SERVICES DISTRICT,4830,34500,135800,170300,1785,CRAWL,1958,BRICK,C,3,2,0
45379,061 02 0 072.00,SINGLE FAMILY,650  STANVID DR,NASHVILLE,2016-03-02,222500,f,f,0.95,URBAN SERVICES DISTRICT,4830,34500,83700,118200,1276,CRAWL,1958,BRICK,C,3,1,1
45380,061 03 0 068.00,SINGLE FAMILY,4831  LINDELL ST,NASHVILLE,2016-03-10,235000,f,f,0.39,URBAN SERVICES DISTRICT,7332,31200,121000,152200,1460,PT BSMT,1952,BRICK,C,3,1,0
45381,061 04 0 089.00,SINGLE FAMILY,2  RUSKIN CT,NASHVILLE,2016-03-22,140786,f,f,0.25,URBAN SERVICES DISTRICT,7326,28000,85000,113000,1039,CRAWL,1950,BRICK,C,3,1,0
45383,061 07 0 057.00,SINGLE FAMILY,1007  BROADMOOR DR,NASHVILLE,2016-03-21,230000,f,f,0.19,URBAN SERVICES DISTRICT,7332,26000,68100,97500,896,CRAWL,1950,BRICK,C,2,1,0
45384,061 07 0 064.00,SINGLE FAMILY,1008  MALQUIN DR,NASHVILLE,2016-03-01,156900,f,f,0.2,URBAN SERVICES DISTRICT,7332,26000,117300,143300,1275,FULL BSMT,1950,BRICK,C,2,1,0
45385,061 07 0 122.00,SINGLE FAMILY,1006  BROADMOOR DR,NASHVILLE,2016-03-17,271000,f,f,0.2,URBAN SERVICES DISTRICT,7332,26000,132300,162700,2009,PT BSMT,1957,BRICK,C,3,1,1
45386,061 08 0 006.00,SINGLE FAMILY,1129  RICHMOND DR,NASHVILLE,2016-03-30,242500,f,f,0.39,URBAN SERVICES DISTRICT,7326,28000,113100,145600,1000,CRAWL,1950,BRICK,C,2,1,0
45387,061 10 0 037.00,SINGLE FAMILY,3869  HUTSON AVE,NASHVILLE,2016-03-18,148000,f,f,0.59,URBAN SERVICES DISTRICT,4830,20000,70800,90800,720,FULL BSMT,1961,FRAME,D,2,1,0
45388,061 10 0 048.00,SINGLE FAMILY,4107  EDWARDS AVE,NASHVILLE,2016-03-24,235000,f,f,0.45,URBAN SERVICES DISTRICT,4830,20000,131900,151900,1292,CRAWL,1960,BRICK,C,3,2,0
45389,061 10 0 070.00,SINGLE FAMILY,3835  EDWARDS AVE,NASHVILLE,2016-03-25,324900,f,f,0.71,URBAN SERVICES DISTRICT,4830,20000,182000,202000,2159.45999,FULL BSMT,1976,BRICK,C,3,3,0
45391,061 11 0 152.00,SINGLE FAMILY,1012  VIRGINIA AVE,NASHVILLE,2016-03-17,225000,f,f,0.5,URBAN SERVICES DISTRICT,7332,40500,74200,123700,900,FULL BSMT,1935,FRAME,C,2,1,0
45392,061 12 0 202.00,SINGLE FAMILY,1160  GREENLAND AVE,NASHVILLE,2016-03-31,250000,f,f,0.98,URBAN SERVICES DISTRICT,7328,47000,136600,183600,1254,PT BSMT,1935,FRAME,C,3,1,0
45393,061 13 0 038.00,SINGLE FAMILY,2550  BETHWOOD DR,NASHVILLE,2016-03-22,195000,f,f,0.18,URBAN SERVICES DISTRICT,4828,20000,71900,91900,1584,CRAWL,1973,FRAME,C,4,1,1
45394,061 14 0 093.00,SINGLE FAMILY,3805  HILLTOP AVE,NASHVILLE,2016-03-31,248600,f,f,0.71,URBAN SERVICES DISTRICT,7332,40500,137300,177800,2137,CRAWL,1955,BRICK/FRAME,C,3,2,0
45395,061 14 0 190.00,SINGLE FAMILY,3725  BAXTER AVE,NASHVILLE,2016-03-31,328000,f,f,0.17,URBAN SERVICES DISTRICT,7332,28200,208000,236200,2187.5,CRAWL,1940,STONE,C,4,2,0
45396,061 15 0 014.00,SINGLE FAMILY,3918  BURRUS ST,NASHVILLE,2016-03-09,228000,f,f,0.27,URBAN SERVICES DISTRICT,7332,30000,100200,130200,980,CRAWL,1948,BRICK,C,2,1,0
45397,061 15 0 024.00,DUPLEX,3903  BAXTER AVE,NASHVILLE,2016-03-30,315000,f,f,0.48,URBAN SERVICES DISTRICT,7332,34500,195600,241300,2462.10004,FULL BSMT,1926,BRICK,B,4,3,0
45398,061 15 0 120.00,SINGLE FAMILY,1150  ARDEE AVE,NASHVILLE,2016-03-25,240000,f,f,0.19,URBAN SERVICES DISTRICT,7328,30000,103500,137000,831,PT BSMT,1940,BRICK,C,2,1,0
45400,061 15 0 197.00,SINGLE FAMILY,1421  NORVEL AVE,NASHVILLE,2016-03-07,132000,f,f,0.21,URBAN SERVICES DISTRICT,7328,30000,57700,89500,804,CRAWL,1949,FRAME,C,2,1,0
45401,061 15 0 284.00,SINGLE FAMILY,3925  KINGSWOOD AVE,NASHVILLE,2016-03-08,244000,f,f,0.27,URBAN SERVICES DISTRICT,7328,37000,101800,145400,1592,PT BSMT,1938,BRICK,C,3,1,0
45404,061 16 0 046.00,SINGLE FAMILY,1355  CARDINAL AVE,NASHVILLE,2016-03-16,257000,f,f,0.26,URBAN SERVICES DISTRICT,7328,37000,195600,232600,2073.59998,FULL BSMT,1951,BRICK,C,2,1,1
45405,061 16 0 065.00,SINGLE FAMILY,1315  CARDINAL AVE,NASHVILLE,2016-03-30,196000,f,f,0.2,URBAN SERVICES DISTRICT,7328,30000,94400,130000,1026,CRAWL,1950,FRAME,C,2,1,0
45406,061 16 0 091.00,SINGLE FAMILY,4109  ADDINE ST,NASHVILLE,2016-03-31,265000,f,f,0.17,URBAN SERVICES DISTRICT,7328,30000,144800,174800,1184,CRAWL,1950,FRAME,C,3,2,0
45407,062 13 0 104.00,SINGLE FAMILY,2402  CLAYPOOL ST,NASHVILLE,2016-03-31,350000,f,f,0.65,URBAN SERVICES DISTRICT,7329,50000,268000,318000,1978,PT BSMT,1945,BRICK,C,3,3,0
45408,063 02 0 005.00,SINGLE FAMILY,1428  MOHAWK TRL,MADISON,2016-03-28,140000,f,f,0.36,GENERAL SERVICES DISTRICT,6926,19800,76000,95800,1047,CRAWL,1965,BRICK,C,3,1,0
45409,063 02 0 031.00,SINGLE FAMILY,1536  MOHAWK TRL,MADISON,2016-03-23,110000,f,f,0.16,GENERAL SERVICES DISTRICT,6926,18000,77800,95800,1170,CRAWL,1999,FRAME,C,3,2,0
45410,071 03 0 073.00,SINGLE FAMILY,108  GORDON TER,NASHVILLE,2016-03-11,135000,f,f,0.37,URBAN SERVICES DISTRICT,4832,20000,78800,98800,1594,PT BSMT,1948,BRICK,C,3,1,0
45411,071 03 0 135.00,SINGLE FAMILY,209  QUEEN AVE,NASHVILLE,2016-03-18,128000,f,f,0.21,URBAN SERVICES DISTRICT,4832,10000,77000,95000,2238,PT BSMT,1937,FRAME,C,5,1,1
45412,071 04 0 094.00,SINGLE FAMILY,2516  FLAMINGO DR,NASHVILLE,2016-03-31,200000,f,f,0.33,URBAN SERVICES DISTRICT,4832,15000,96100,111100,1296,PT BSMT,1952,FRAME,C,2,1,0
45414,071 07 0 039.00,SINGLE FAMILY,216  QUEEN AVE,NASHVILLE,2016-03-04,159900,f,f,0.16,URBAN SERVICES DISTRICT,4832,10000,71300,81300,720,CRAWL,1945,FRAME,C,2,1,0
45415,071 07 0 272.00,SINGLE FAMILY,317 B EDWIN ST,NASHVILLE,2016-03-25,325000,f,f,0.19,URBAN SERVICES DISTRICT,3426,15000,256100,271100,2033.60498,CRAWL,2015,FRAME,B,3,2,1
45416,071 08 0 225.00,SINGLE FAMILY,522  WESLEY AVE,NASHVILLE,2016-03-04,98500,f,f,0.27,URBAN SERVICES DISTRICT,4832,15000,143300,158700,1648,CRAWL,1950,FRAME,C,3,2,0
45417,071 08 0 351.00,SINGLE FAMILY,531  EDWIN ST,NASHVILLE,2016-03-31,60000,f,f,0.21,URBAN SERVICES DISTRICT,3426,15000,48300,63300,744,CRAWL,1950,FRAME,C,2,1,0
45418,071 11 0 193.00,SINGLE FAMILY,307  GATEWOOD AVE,NASHVILLE,2016-03-31,299900,f,f,0.18,URBAN SERVICES DISTRICT,3426,15000,132500,163600,1376,CRAWL,1915,FRAME,C,2,2,0
45419,071 11 0 295.00,SINGLE FAMILY,342  EDITH AVE,NASHVILLE,2016-03-28,289500,f,f,0.59,URBAN SERVICES DISTRICT,3426,18000,212500,254100,2485,PT BSMT,1930,FRAME,C,4,2,0
45420,071 12 0 144.00,SINGLE FAMILY,909  CHICKASAW AVE,NASHVILLE,2016-03-03,294900,f,f,0.2,URBAN SERVICES DISTRICT,3426,15000,145600,160600,1713,PT BSMT,1948,FRAME,C,4,2,0
45421,071 15 0 193.00,SINGLE FAMILY,1338  STAINBACK AVE,NASHVILLE,2016-03-31,210000,f,f,0.2,URBAN SERVICES DISTRICT,3426,15000,181600,198600,1833.5,CRAWL,1940,BRICK,C,4,2,0
45422,071 15 0 326.00,SINGLE FAMILY,1232 N 2ND ST,NASHVILLE,2016-03-29,355000,f,f,0.16,URBAN SERVICES DISTRICT,2026,27000,279900,306900,1903,FULL BSMT,1940,STONE,B,3,2,1
45423,071 15 0 521.00,SINGLE FAMILY,1317 C STAINBACK AVE,NASHVILLE,2016-03-04,258000,f,f,0.1,URBAN SERVICES DISTRICT,3426,10500,210900,229400,1520,CRAWL,2015,FRAME,B,3,3,0
45424,071 15 0 522.00,SINGLE FAMILY,1317 B STAINBACK AVE,NASHVILLE,2016-03-03,263500,f,f,0.1,URBAN SERVICES DISTRICT,3426,10500,204400,222900,1520,CRAWL,2015,FRAME,B,3,3,0
45425,071 15 0 536.00,SINGLE FAMILY,1322 A LISCHEY AVE,NASHVILLE,2016-03-11,320000,f,f,0.1,URBAN SERVICES DISTRICT,3426,10500,270900,281400,2090,CRAWL,2016,FRAME,B,3,2,2
45426,071 15 0 538.00,SINGLE FAMILY,1327 B MERIDIAN ST,NASHVILLE,2016-03-23,337900,f,f,0.1,URBAN SERVICES DISTRICT,3426,10500,271900,282400,2128,CRAWL,2016,FRAME,B,3,2,1
45427,071 15 0 540.00,SINGLE FAMILY,1340  LISCHEY AVE,NASHVILLE,2016-03-11,183000,f,t,0.1,URBAN SERVICES DISTRICT,3426,10500,46500,57000,1008,CRAWL,1932,FRAME,C,2,1,0
45429,071 16 0 028.00,SINGLE FAMILY,1401  JONES AVE,NASHVILLE,2016-03-18,267000,f,f,0.25,URBAN SERVICES DISTRICT,3426,15000,148200,163400,1725,CRAWL,1936,FRAME,C,3,2,0
45430,071 16 0 225.00,SINGLE FAMILY,1217 N 6TH ST,NASHVILLE,2016-03-31,265000,f,f,0.17,URBAN SERVICES DISTRICT,2026,27000,150900,179600,1693.75,CRAWL,1938,FRAME,C,3,2,0
45431,071 16 0 411.00,SINGLE FAMILY,1405  CROCKETT CT,NASHVILLE,2016-03-24,185000,f,f,0.14,URBAN SERVICES DISTRICT,3426,15000,63400,78400,1055,CRAWL,1971,BRICK,C,3,1,0
45432,071 16 0 466.00,SINGLE FAMILY,1204 BN 6TH ST,NASHVILLE,2016-03-11,366900,f,f,0.12,URBAN SERVICES DISTRICT,2026,27000,259800,286800,1996,CRAWL,2016,FRAME,B,3,2,1
45433,071 16 0 467.00,SINGLE FAMILY,1204 AN 6TH ST,NASHVILLE,2016-03-31,385000,f,f,0.12,URBAN SERVICES DISTRICT,2026,27000,259800,295900,1996,CRAWL,2016,FRAME,B,3,2,1
45435,072 01 0 038.00,SINGLE FAMILY,2549  BETHWOOD DR,NASHVILLE,2016-03-04,157500,f,f,0.21,URBAN SERVICES DISTRICT,4828,20000,73700,93700,1024,CRAWL,1972,BRICK,C,3,1,0
45436,072 02 0 080.00,SINGLE FAMILY,3703  BURRUS ST,NASHVILLE,2016-03-09,269999,f,f,0.2,URBAN SERVICES DISTRICT,7332,30000,151600,181600,1910.21997,FULL BSMT,1950,BRICK,C,3,2,0
45438,072 03 0 025.00,SINGLE FAMILY,1126  STRATFORD AVE,NASHVILLE,2016-03-21,270000,f,t,0.26,URBAN SERVICES DISTRICT,7328,37000,111400,153200,1519.5,FULL BSMT,1928,BRICK,C,2,1,0
45439,072 04 0 167.00,SINGLE FAMILY,1601  GOLF ST,NASHVILLE,2016-03-24,326000,f,f,0.52,URBAN SERVICES DISTRICT,7328,44000,198600,242600,1857.60004,FULL BSMT,1953,STONE,C,4,2,0
45440,072 04 0 208.00,SINGLE FAMILY,1430  ARDEE AVE,NASHVILLE,2016-03-29,255000,f,f,0.32,URBAN SERVICES DISTRICT,7328,37000,120800,159800,1116,CRAWL,1951,FRAME,C,2,2,0
45441,072 04 0 229.00,SINGLE FAMILY,1801  MCGAVOCK PIKE,NASHVILLE,2016-03-14,395000,f,f,0.24,URBAN SERVICES DISTRICT,7328,37000,353100,390100,2488,CRAWL,2015,FRAME,B,3,2,1
45442,072 04 0 258.00,SINGLE FAMILY,1414  JANIE AVE,NASHVILLE,2016-03-18,255000,f,f,0.4,URBAN SERVICES DISTRICT,7328,40000,98900,138900,974,CRAWL,1950,FRAME,C,2,1,0
45443,072 06 0 038.00,SINGLE FAMILY,1024  IVERSON AVE,NASHVILLE,2016-03-22,229000,f,f,0.2,URBAN SERVICES DISTRICT,3628,33600,210600,244200,2073.25,FULL BSMT,1943,BRICK/FRAME,C,3,2,1
45444,072 06 0 264.00,SINGLE FAMILY,1126  MCGAVOCK PIKE,NASHVILLE,2016-03-30,305000,f,f,0.25,URBAN SERVICES DISTRICT,3627,25000,164100,192000,1959.21002,PT BSMT,1943,BRICK,C,3,2,0
45445,072 06 0 265.00,SINGLE FAMILY,1129  LELAND AVE,NASHVILLE,2016-03-18,115000,f,f,0.19,URBAN SERVICES DISTRICT,3627,25000,63800,88800,1200,CRAWL,1945,FRAME,C,3,1,0
45450,072 07 0 242.00,SINGLE FAMILY,1304  OAKHURST DR,NASHVILLE,2016-03-22,175000,f,f,0.36,URBAN SERVICES DISTRICT,3627,25000,62400,87400,804,CRAWL,1950,FRAME,C,2,1,0
45452,072 08 0 042.00,SINGLE FAMILY,1426  MCGAVOCK PIKE,NASHVILLE,2016-03-01,340000,f,f,0.87,URBAN SERVICES DISTRICT,7330,38000,202500,240500,2033,PT BSMT,1945,FRAME,C,4,1,1
45453,072 08 0 074.00,SINGLE FAMILY,2114  GENEIVA DR,NASHVILLE,2016-03-28,210000,f,f,0.23,URBAN SERVICES DISTRICT,7330,30000,89400,119400,1000,CRAWL,1954,BRICK,C,2,1,0
45454,072 08 0 199.00,SINGLE FAMILY,2310  FERNWOOD DR,NASHVILLE,2016-03-15,263000,f,f,0.31,URBAN SERVICES DISTRICT,7330,30000,143500,173500,1230,CRAWL,1950,BRICK,C,2,1,0
45455,072 08 0 234.00,SINGLE FAMILY,2217  RAVENWOOD DR,NASHVILLE,2016-03-30,465000,f,f,0.3,URBAN SERVICES DISTRICT,7330,30000,241000,272300,3675,PT BSMT,1951,BRICK,C,5,2,2
45456,072 09 0 281.00,SINGLE FAMILY,804  FAIRWIN AVE,NASHVILLE,2016-03-01,300000,f,f,0.43,URBAN SERVICES DISTRICT,3628,34500,178600,213100,1930,PT BSMT,1940,BRICK,C,2,1,1
45459,072 09 0 382.00,SINGLE FAMILY,1010  FAIRWIN AVE,NASHVILLE,2016-03-10,153500,f,f,0.23,URBAN SERVICES DISTRICT,3628,30000,105000,135000,1674,PT BSMT,1930,BRICK,C,3,1,0
45464,072 10 0 255.00,SINGLE FAMILY,2218  SCOTT AVE,NASHVILLE,2016-03-14,214900,f,f,0.21,URBAN SERVICES DISTRICT,3627,25000,82300,107300,850,CRAWL,1945,FRAME,C,3,1,0
45465,072 10 0 261.00,SINGLE FAMILY,1305  OTAY ST,NASHVILLE,2016-03-15,305000,f,f,0.2,URBAN SERVICES DISTRICT,3627,25000,124400,149400,1188,CRAWL,1960,BRICK,C,3,2,0
45468,072 11 0 035.00,SINGLE FAMILY,2927  GLENMEADE DR,NASHVILLE,2016-03-29,275000,f,f,0.16,URBAN SERVICES DISTRICT,3627,25000,109000,134000,1377,PT BSMT,1940,BRICK,C,3,1,0
45469,072 11 0 061.00,SINGLE FAMILY,2906  GLENMEADE DR,NASHVILLE,2016-03-28,229750,f,f,0.16,URBAN SERVICES DISTRICT,3627,25000,80600,105600,954,CRAWL,1955,BRICK,C,2,1,0
45470,072 12 0 090.00,SINGLE FAMILY,2201  PINEWOOD RD,NASHVILLE,2016-03-30,249900,f,f,0.27,URBAN SERVICES DISTRICT,7330,30000,104900,135600,892,CRAWL,1950,FRAME,C,3,1,0
45471,072 12 0 099.00,SINGLE FAMILY,2200  STRATFORD AVE,NASHVILLE,2016-03-30,255000,f,f,0.27,URBAN SERVICES DISTRICT,7330,30000,111100,141100,1152,CRAWL,1950,FRAME,C,3,1,0
45472,072 12 0 107.00,SINGLE FAMILY,2109  STRATFORD AVE,NASHVILLE,2016-03-31,260000,f,f,0.27,URBAN SERVICES DISTRICT,7330,30000,86000,117200,1132,CRAWL,1950,FRAME,C,2,1,0
45473,072 12 0 162.00,SINGLE FAMILY,1908  PIEDMONT AVE,NASHVILLE,2016-03-31,252500,f,f,0.27,URBAN SERVICES DISTRICT,7330,30000,99200,129200,1102,CRAWL,1953,BRICK,C,2,2,0
45475,072 13 0 048.00,SINGLE FAMILY,951  CAHAL AVE,NASHVILLE,2016-03-25,320000,f,f,0.23,URBAN SERVICES DISTRICT,3628,30000,196300,226300,1848,PT BSMT,1933,BRICK,C,4,2,1
45479,072 14 0 061.00,SINGLE FAMILY,1217  CHESTER AVE,NASHVILLE,2016-03-31,244000,f,f,0.17,URBAN SERVICES DISTRICT,2726,45000,144700,189700,1355,CRAWL,1938,FRAME,C,3,1,0
45483,072 14 0 258.00,SINGLE FAMILY,1621  CHASE ST,NASHVILLE,2016-03-31,91000,f,f,0.18,URBAN SERVICES DISTRICT,3627,25000,66500,91500,1503.96002,FULL BSMT,1955,BRICK,C,2,1,0
45484,072 14 0 286.00,SINGLE FAMILY,1612  CAHAL AVE,NASHVILLE,2016-03-17,180000,f,f,0.28,URBAN SERVICES DISTRICT,3627,25000,40600,65600,953,CRAWL,1940,FRAME,D,2,1,0
45486,072 14 0 397.00,SINGLE FAMILY,1709  JEANS CT,NASHVILLE,2016-03-25,199500,f,f,0.12,URBAN SERVICES DISTRICT,3627,25000,75700,103100,875,CRAWL,1965,BRICK,C,3,1,0
